"","C_enrich_ind","C_true_ind","env_water_ind","env_water_tot","H_true_ind","N_enrich_ind","N_true_ind","sd_C","sd_H","sd_N","trophic_lvl"
"1",0.335184491896285,-30.2588204319856,0.308426360027428,0.308426360027428,-187.146861548028,3.40018512363184,-2.15131847741102,1.39848063734629,10.7522480471848,1.40382184012994,1.99989110374598
"2",0.446870363458529,-36.4254067146189,0.32326194860301,0.32326194860301,-245.620245079977,3.40018512363184,-0.0887330158255537,1.55086075667822,10.6013421899913,1.51100030694864,1.99989110374598
"3",0.345569408569938,-28.6658345341393,0.293584293255476,0.293584293255476,-182.987791970286,3.40018512363184,-3.07566072216176,1.52018793824339,10.5718847369339,1.58760281056205,1.99989110374598
"4",0.10166806112809,-36.9565213437535,0.312006486153931,0.312006486153931,-248.600789708952,3.40018512363184,-2.50921362887702,1.58801460405308,9.75095165443818,1.51888901088462,1.99989110374598
"5",0.381899829554363,-28.6576862443091,0.262574996556317,0.262574996556317,-230.571280252882,3.40018512363184,-3.00416427378386,1.68413670988274,12.0145578804002,1.45013245998288,1.99989110374598
"6",0.415699329623145,-34.823666725413,0.291659768776391,0.291659768776391,-231.462859747794,3.40018512363184,0.171211587370365,1.54443269720618,10.0876884445307,1.44472148150895,1.99989110374598
"7",0.469360111160506,-28.2758035522552,0.330460395075242,0.330460395075242,-192.130595864465,3.40018512363184,-2.42958466078993,1.48280158372721,10.9930850492105,1.56339121026266,1.99989110374598
"8",0.352343293344604,-26.8148012795773,0.275638291064174,0.275638291064174,-243.894328136548,3.40018512363184,-3.44342641932978,1.64444768806607,9.33942939398629,1.47103889370445,1.99989110374598
"9",0.320848274551314,-25.2897465864987,0.307751753709185,0.307751753709185,-242.515556558539,3.40018512363184,-2.21399819128165,1.68940871415777,10.9287675306283,1.65192685004613,1.99989110374598
"10",0.364156424999917,-29.2384999778923,0.300284080302465,0.300284080302465,-175.006414607199,3.40018512363184,-1.61902081525288,1.61617374611874,10.1856203349716,1.55915880605262,1.99989110374598
"11",0.41743440406894,-34.9495607301237,0.337828636263215,0.568785337200768,-223.488891761368,3.40018512363184,-1.61653127205317,1.62166198377498,9.64980735404332,1.59013706979258,3.00016334438103
"12",0.687548524609841,-27.9765316698228,0.333349276453765,0.333349276453765,-182.303545729474,3.40018512363184,-2.42992323394985,1.61449716128588,11.3048300208708,1.65083993628501,1.99989110374598
"13",0.275558083444989,-30.9236434317001,0.3068515694871,0.3068515694871,-222.304327605257,3.40018512363184,-1.6355531755346,1.65766772395429,9.63096282064526,1.4766621671615,1.99989110374598
"14",0.46120940338805,-27.1060463894378,0.279760045637772,0.279760045637772,-182.594616865393,3.40018512363184,-2.47406360025985,1.45719323174429,10.3616307315466,1.62814923056579,1.99989110374598
"15",0.259320742458215,-31.8488400321922,0.312228715253279,0.312228715253279,-223.794236290055,3.40018512363184,-1.30679070452948,1.60558441392971,11.0759323497583,1.62367995132253,1.99989110374598
"16",0.601291393111321,-27.7522017684957,0.283966317224339,0.283966317224339,-177.982112830894,3.40018512363184,-3.08185200350671,1.51520077025653,10.0001200460885,1.51532452004502,1.99989110374598
"17",0.370785011941015,-29.0143163389359,0.325243408663339,0.325243408663339,-181.745738262331,3.40018512363184,-2.64275826140202,1.53562881994905,10.2005808606764,1.54381165837695,1.99989110374598
"18",0.245131945364157,-19.5772011104331,0.31636016151529,0.55057842506052,-213.451039636287,3.40018512363184,-0.0287476204829886,1.50435416307453,8.49391465199823,1.63811571559771,3.00016334438103
"19",0.412913484607144,-19.6209338940745,0.313462184780695,0.551911306631323,-198.311621030446,3.40018512363184,0.0426324437952559,1.55469686967804,9.93635989523253,1.62501966671157,3.00016334438103
"20",0.305705997639446,-25.5141456940515,0.278410524045945,0.278410524045945,-208.199560859358,3.40018512363184,-3.34839304510768,1.56365330917588,9.62693640218599,1.60149929128706,1.99989110374598
"21",0.266504143965527,-25.7426635857036,0.292016015608215,0.292016015608215,-191.877624334676,3.40018512363184,-3.64083191468893,1.60263533989444,9.78100369843382,1.46214509856495,1.99989110374598
"22",0.43791579633578,-25.3264808236294,0.300603317565731,0.300603317565731,-198.661850635488,3.40018512363184,-5.67246672908821,1.62243107762341,10.3166691537411,1.58774896692309,1.99989110374598
"23",0.490197664706931,-24.5138012855293,0.309935065466011,0.309935065466011,-242.108510932234,3.40018512363184,-6.28387330940944,1.50520109467716,10.2943928702731,1.50610099330343,1.99989110374598
