"lake_name","sample_type","cons_N_u","phyto_N_u","peri_N_u","terr_N_u","cons_C_u","phyto_C_u","peri_C_u","terr_C_u","cons_H_u","phyto_H_u","peri_H_u","terr_H_u","cons_N_sd","phyto_N_sd","peri_N_sd","terr_N_sd","cons_C_sd","phyto_C_sd","peri_C_sd","terr_C_sd","cons_H_sd","phyto_H_sd","peri_H_sd","terr_H_sd"
"Morgenroth","Cladocera",-1.18185541980681,-0.881397811824306,-7.40420931579625,-6.192393333,-32.4392994815663,-31.7260316255298,-20.6893969099913,-28.37235,-220.74755810014,-234.579347222879,-240.606651008487,-161.4372422,1.48165130600528,2.89612454945667,3.39253099807248,2.72679794,1.48734569172726,3.81100057947907,5.51158683421619,1.540348521,10.5730948533176,19.173655117503,14.6232445601455,15.47038337
"O","Cladocera",-2.89775110144832,-0.414056498055585,-5.78933623032685,-6.192393333,-27.9100228386536,-30.7378209748891,-25.0487011910446,-28.37235,-179.429091055972,-201.039128865671,-214.634845065389,-161.4372422,1.52779983247593,3.30761120422731,6.20958778999532,2.72679794,1.50624342840223,4.78529819836488,3.60373041166348,1.540348521,10.8078416532557,21.5689755026722,16.3240802752328,15.47038337
"Z","Cladocera",-2.39074107754725,-0.623435781811202,-7.05273806431567,-6.192393333,-29.0797181240428,-31.5041303054573,-25.0467703001667,-28.37235,-176.632294592133,-200.832765725147,-217.759190322502,-157.3064625,1.53660609660486,2.98247197513062,3.74058513799139,2.72679794,1.6129293879513,3.66342788479496,3.39865209950528,1.540348521,10.5964375989415,19.8259381689517,13.260258828225,15.47038337
"Mirror","Salvelinus",0.47569439733995,-1.97052880645998,-7.18812715809828,-6.96259,-19.8452026349851,-28.2252946218497,-18.9344564854214,-26.644,-209.687560515887,-237.010015867964,-239.139770634521,-161.4372422,1.4671116290195,3.20136163867634,3.72890425160464,2.597857878,1.60688428272219,5.55101844953995,9.7648023978369,1.617015005,9.26714702393414,17.3241265622293,13.06013190284,19.03892533
"Mirror","Salvelinus",-0.368865812981085,-1.97052880645998,-7.18812715809828,-6.96259,-20.0930430464419,-28.2252946218497,-18.9344564854214,-26.644,-194.540187692603,-237.010015867964,-239.139770634521,-161.4372422,1.33862195477085,3.20136163867634,3.72890425160464,2.597857878,1.58085224092443,5.55101844953995,9.7648023978369,1.617015005,9.69634441023315,17.3241265622293,13.06013190284,19.03892533
"C","Trichoptera",-3.56820793542437,-0.136445863919296,-5.32117387045611,-6.192393333,-25.5297121214313,-30.3051552286365,-25.1913491119435,-28.37235,-203.765095076653,-199.385874031825,-212.348091798072,-157.3064625,1.4661724484282,3.56144703769271,4.3902465133492,2.72679794,1.5444661173236,3.72764338857692,3.90208911283284,1.540348521,9.9807865129038,18.8848048280138,14.8038713589945,15.47038337
"C","Trichoptera",-3.03777131692885,-0.136445863919296,-5.32117387045611,-6.192393333,-26.8599358015768,-30.3051552286365,-25.1913491119435,-28.37235,-193.682641376972,-199.385874031825,-212.348091798072,-157.3064625,1.57185862118763,3.56144703769271,4.3902465133492,2.72679794,1.4587770921992,3.72764338857692,3.90208911283284,1.540348521,10.1685281098795,18.8848048280138,14.8038713589945,15.47038337
"Clear","Trichoptera",-4.72459047335414,-1.09298482241555,-6.47752127062709,-6.192393333,-26.2023175479748,-31.7331023067493,-22.8605839901654,-28.37235,-195.981763410139,-231.927943382814,-225.270674930819,-161.4372422,1.50170369454881,3.58207368261056,3.52228723981502,2.72679794,1.56158137926196,6.52960255743719,4.59285110202176,1.540348521,10.8354230400739,20.3627826298803,14.8264707889823,15.47038337
"Milk","Trichoptera",-6.14466091120261,-1.86735039644699,-7.4074337516851,-6.96259,-24.6373355652182,-30.972324188245,-21.9547450177171,-26.644,-242.240290293561,-229.373569377745,-241.86911648872,-157.3064625,1.4594974087468,3.28428353318201,3.33409043919531,2.597857878,1.53572049354756,7.53376411214989,5.42777364935737,1.617015005,10.2662449637897,17.8182114455166,12.3926293272882,19.03892533
"Mirror","Trichoptera",-5.85701350203169,-1.97052880645998,-7.18812715809828,-6.96259,-23.4585114471335,-28.2252946218497,-18.9344564854214,-26.644,-241.345884417468,-237.010015867964,-239.139770634521,-161.4372422,1.51086207119033,3.20136163867634,3.72890425160464,2.597857878,1.59587854927552,5.55101844953995,9.7648023978369,1.617015005,10.3749438578111,17.3241265622293,13.06013190284,19.03892533
"Morgenroth","Trichoptera",-4.74914060178219,-0.881397811824306,-7.40420931579625,-6.192393333,-25.5390904054753,-31.7260316255298,-20.6893969099913,-28.37235,-237.294157286857,-234.579347222879,-240.606651008487,-161.4372422,1.51844713740988,2.89612454945667,3.39253099807248,2.72679794,1.55848818599837,3.81100057947907,5.51158683421619,1.540348521,10.4553874530499,19.173655117503,14.6232445601455,15.47038337
"Morgenroth","Trichoptera",-4.73126139469846,-0.881397811824306,-7.40420931579625,-6.192393333,-23.8880733918523,-31.7260316255298,-20.6893969099913,-28.37235,-251.001754442617,-234.579347222879,-240.606651008487,-161.4372422,1.58430823325358,2.89612454945667,3.39253099807248,2.72679794,1.44145122590144,3.81100057947907,5.51158683421619,1.540348521,10.6425039367765,19.173655117503,14.6232445601455,15.47038337
"No Name","Trichoptera",-5.01325554514059,-1.47614965869421,-6.66531728375339,-6.192393333,-27.5594862972159,-31.2125663580413,-22.7482249711292,-28.37235,-257.680619968147,-237.424834775428,-241.127608891615,-161.4372422,1.48976067090804,3.08415956527535,3.38428103537959,2.72679794,1.63793163745199,4.00389703951367,4.3045338722364,1.540348521,9.47262490778709,18.4225113106304,17.0741196726265,15.47038337
"Y-015","Trichoptera",-5.82214485934544,-2.1660248118005,-7.57967837404611,-6.96259,-21.6119186718156,-30.1911097626779,-19.5045866852874,-26.644,-245.119874998252,-239.100490856395,-241.169383818985,-157.3064625,1.57985026476447,4.87429461888548,3.3003707066826,2.597857878,1.58287423184548,4.70495737992921,5.65770574932809,1.617015005,10.7262073227862,19.9185288904326,13.7347553364388,19.03892533
"Y-025","Trichoptera",-5.84762552570166,-1.33613757875944,-6.68810635425378,-6.96259,-22.7688504208451,-29.1102972943921,-21.5424604739196,-26.644,-247.283507223352,-228.955141371237,-243.055185213414,-157.3064625,1.55548662323101,3.18127689964923,3.0396785477229,2.597857878,1.56207845987179,6.25888873552998,5.01764736260304,1.617015005,10.2683943154062,18.2841197386925,14.4490004866053,19.03892533
"Z","Trichoptera",-3.47840646769528,-0.623435781811202,-7.05273806431567,-6.192393333,-27.1750768773936,-31.5041303054573,-25.0467703001667,-28.37235,-187.532537256077,-200.832765725147,-217.759190322502,-157.3064625,1.63653121798317,2.98247197513062,3.74058513799139,2.72679794,1.50997195626696,3.66342788479496,3.39865209950528,1.540348521,10.2098092484274,19.8259381689517,13.260258828225,15.47038337
"Clear","Chaoborus",-0.522987595059803,-1.09298482241555,-6.47752127062709,-6.192393333,-32.6739449671825,-31.7331023067493,-22.8605839901654,-28.37235,-209.254855359655,-231.927943382814,-225.270674930819,-161.4372422,1.37248738850541,3.58207368261056,3.52228723981502,2.72679794,1.48816919455152,6.52960255743719,4.59285110202176,1.540348521,9.98745233293973,20.3627826298803,14.8264707889823,15.47038337
