"lake_name","sample_type","cons_N_u","phyto_N_u","peri_N_u","terr_N_u","cons_C_u","phyto_C_u","peri_C_u","terr_C_u","cons_H_u","phyto_H_u","peri_H_u","terr_H_u","cons_N_sd","phyto_N_sd","peri_N_sd","terr_N_sd","cons_C_sd","phyto_C_sd","peri_C_sd","terr_C_sd","cons_H_sd","phyto_H_sd","peri_H_sd","terr_H_sd"
"Milk","Chaoborus",-1.80966471606604,-1.82381264492905,-7.56480531408554,-6.96259,-34.5298322970832,-32.6455065510449,-22.0305060664757,-26.644,-221.252935734295,-192.36103340581,-239.75798892593,-157.3064625,1.438650924656,3.34769362569123,3.48962509302963,2.597857878,1.58619904540026,7.79069801526204,5.39252126004727,1.617015005,10.3996989644539,16.0016018925296,13.7388561929082,19.03892533
"C","Cladocera",-2.25931182753359,-0.561986818631327,-5.4310290366519,-6.192393333,-27.4817729584492,-30.299909294864,-25.2595066245969,-28.37235,-179.267474021634,-155.902978451838,-215.581163078629,-157.3064625,1.43202594545327,3.40797455450343,4.52993613589251,2.72679794,1.39786884105171,3.64288288640918,3.36253704516405,1.540348521,9.54020835595664,16.1928558662377,14.4941204582504,15.47038337
"Clear","Cladocera",-1.54743533387696,-1.1044044089865,-6.43779183771919,-6.192393333,-31.5412331384791,-30.9248351210521,-22.7479502944859,-28.37235,-225.546994730401,-183.106813744801,-224.376159765596,-161.4372422,1.59993206827315,3.56195005133253,3.55332892729944,2.72679794,1.54320286288777,6.26208282303296,4.30072296953186,1.540348521,10.8211853700344,14.6317292035477,15.4063979045245,15.47038337
"L","Cladocera",-2.06597968210117,-0.722741147191984,-7.27561609959016,-6.192393333,-27.1424612149076,-31.0455221939539,-25.2521509667158,-28.37235,-180.890113153784,-144.306210801822,-215.805046010264,-161.4372422,1.63964393844898,3.09654702682879,3.90147801488615,2.72679794,1.48827177311614,3.54799084074301,3.24391700545843,1.540348521,11.1488237452601,14.5401449129471,14.7268976499243,15.47038337
"Morgenroth","Cladocera",-1.18185541980681,-1.01725928304162,-7.36983068696578,-6.192393333,-32.4392994815663,-31.8076696025148,-21.5778828592623,-28.37235,-220.74755810014,-177.563751747226,-238.275086062411,-161.4372422,1.48165130600528,2.95127855660019,3.50913095468565,2.72679794,1.48734569172726,4.03856329964249,5.36561392059175,1.540348521,10.5730948533176,14.6113587393114,15.7835607273785,15.47038337
"O","Cladocera",-2.89775110144832,-0.307353938239761,-7.01614768125915,-6.192393333,-27.9100228386536,-30.7139958826271,-25.156756259792,-28.37235,-179.429091055972,-132.461699575672,-209.699710282983,-161.4372422,1.52779983247593,3.32503549483396,6.19995885304932,2.72679794,1.50624342840223,4.32380508393491,3.44977095815482,1.540348521,10.8078416532557,18.8652946491446,16.3211534899673,15.47038337
"Z","Cladocera",-2.39074107754725,-0.824230512396087,-7.31333071463135,-6.192393333,-29.0797181240428,-31.6470025564209,-25.1798584870662,-28.37235,-176.632294592133,-152.559509948285,-217.733820330723,-157.3064625,1.53660609660486,3.01398075195074,3.45505149341642,2.72679794,1.6129293879513,4.11377809296806,3.43230365789332,1.540348521,10.5964375989415,16.1585051891205,12.8959771120119,15.47038337
"Mirror","Salvelinus",0.47569439733995,-1.75721954862939,-6.05631412587607,-6.96259,-19.8452026349851,-27.9382386534497,-20.1116539054475,-26.644,-209.687560515887,-182.582965011771,-239.052954098192,-161.4372422,1.4671116290195,3.22144921051273,3.85372160418598,2.597857878,1.60688428272219,5.65139117607288,10.4309794367398,1.617015005,9.26714702393414,14.2712201367208,13.555216016598,19.03892533
"Mirror","Salvelinus",-0.368865812981085,-1.75721954862939,-6.05631412587607,-6.96259,-20.0930430464419,-27.9382386534497,-20.1116539054475,-26.644,-194.540187692603,-182.582965011771,-239.052954098192,-161.4372422,1.33862195477085,3.22144921051273,3.85372160418598,2.597857878,1.58085224092443,5.65139117607288,10.4309794367398,1.617015005,9.69634441023315,14.2712201367208,13.555216016598,19.03892533
"C","Trichoptera",-3.56820793542437,-0.561986818631327,-5.4310290366519,-6.192393333,-25.5297121214313,-30.299909294864,-25.2595066245969,-28.37235,-203.765095076653,-155.902978451838,-215.581163078629,-157.3064625,1.4661724484282,3.40797455450343,4.52993613589251,2.72679794,1.5444661173236,3.64288288640918,3.36253704516405,1.540348521,9.9807865129038,16.1928558662377,14.4941204582504,15.47038337
