"lake_name","sample_type","cons_N_u","phyto_N_u","peri_N_u","terr_N_u","cons_C_u","phyto_C_u","peri_C_u","terr_C_u","cons_H_u","phyto_H_u","peri_H_u","terr_H_u","cons_N_sd","phyto_N_sd","peri_N_sd","terr_N_sd","cons_C_sd","phyto_C_sd","peri_C_sd","terr_C_sd","cons_H_sd","phyto_H_sd","peri_H_sd","terr_H_sd"
"Clear","Trichoptera",-5.81188625416384,-0.728699990447754,-6.46798501412974,-6.192393333,-25.6359269829408,-32.1044096570966,-22.7796641430676,-28.37235,-170.934688783706,-237.616829617785,-227.787682602852,-161.4372422,1.64272780225979,3.48261682981135,3.3982703316688,2.72679794,1.60037898910659,6.45127707251769,4.51888769214587,1.540348521,11.0633252132499,19.9660628405562,15.1415558620887,15.47038337
"Milk","Trichoptera",-6.57563156911725,-1.94053917933561,-7.5686129488159,-6.96259,-24.5772925108315,-32.4515177478187,-22.1592642142546,-26.644,-208.300626832884,-237.027363610288,-240.011620742348,-157.3064625,1.5329343592738,3.20968864136549,3.27273643587308,2.597857878,1.54368475925628,8.11793270565709,5.3829295577982,1.617015005,10.3872736865843,20.611725236529,14.2005425579273,19.03892533
"Mirror","Trichoptera",-5.84656835360659,-1.79507364081246,-6.09769794200679,-6.96259,-23.6208443774261,-27.9489558260143,-18.4895861890801,-26.644,-204.994771200927,-243.523152175726,-238.385449279191,-161.4372422,1.71575665055335,3.10695183848198,3.88259430512398,2.597857878,1.55273370998907,5.29813250159769,9.52930765829312,1.617015005,10.3876919364747,19.3066161200602,14.0755403098069,19.03892533
"Morgenroth","Trichoptera",-5.30110760843719,-0.960049617528894,-7.80192835236272,-6.192393333,-25.4642616637701,-31.7799914745219,-19.9873055133148,-28.37235,-201.714536589626,-238.806441823403,-240.461821563758,-161.4372422,1.60177617034186,2.85309684927098,3.82651134016102,2.72679794,1.56497365905129,3.98785287863553,5.33631412493896,1.540348521,9.99677202628237,21.4298937263986,14.9470509286722,15.47038337
"Morgenroth","Trichoptera",-5.23650623060348,-0.960049617528894,-7.80192835236272,-6.192393333,-24.2528146074013,-31.7799914745219,-19.9873055133148,-28.37235,-210.83621956395,-238.806441823403,-240.461821563758,-161.4372422,1.45592132469992,2.85309684927098,3.82651134016102,2.72679794,1.65840415821687,3.98785287863553,5.33631412493896,1.540348521,11.4116852160014,21.4298937263986,14.9470509286722,15.47038337
"No Name","Trichoptera",-5.55773428156789,-1.47632239967872,-6.7036379188141,-6.192393333,-26.8895281935322,-31.1692575251977,-22.7846765479317,-28.37235,-218.540989629854,-231.450004384411,-241.272140135283,-161.4372422,1.56916102560381,2.78761428451552,3.45315875067983,2.72679794,1.4188708352221,3.86861130173427,4.30146125740658,1.540348521,10.6761697426759,18.2061142867846,16.1468342009499,15.47038337
"Y-015","Trichoptera",-5.75507582111899,-1.47041920931745,-7.57753974517591,-6.96259,-21.8260762296222,-30.1011969942632,-19.6018624893783,-26.644,-205.167827065315,-230.408629430576,-241.345817293268,-157.3064625,1.60186139699807,4.8384898450801,3.32054538405981,2.597857878,1.58934193250745,4.71366481747617,5.63245678860225,1.617015005,10.577208550351,20.564046413556,13.5568416660392,19.03892533
"Y-025","Trichoptera",-6.07692104246458,-1.27020837550997,-6.54954856384784,-6.96259,-22.9018614958729,-27.2167640801548,-21.6691185002807,-26.644,-208.949097862044,-239.650616434034,-242.91541846195,-157.3064625,1.51291945280801,3.08975196758895,3.34457631102079,2.597857878,1.5517628018139,6.06113545108123,5.02108871404274,1.617015005,10.2981400051158,19.3415978714667,13.7446142544739,19.03892533
"Z","Trichoptera",-3.27326672551554,-0.708715007705383,-7.19115771701392,-6.192393333,-27.4206058122162,-31.6495502283268,-25.0540556618901,-28.37235,-156.206380295014,-209.708889815053,-220.566497783563,-157.3064625,1.61113177325903,2.89767873970557,3.48363297232447,2.72679794,1.62837643523735,3.95148394334033,3.21138082089687,1.540348521,11.2395339814833,21.1213567578619,13.6878893408975,15.47038337
"Clear","Chaoborus",-0.725667522568571,-0.728699990447754,-6.46798501412974,-6.192393333,-33.563119221827,-32.1044096570966,-22.7796641430676,-28.37235,-158.335928349292,-237.616829617785,-227.787682602852,-161.4372422,1.41775695432416,3.48261682981135,3.3982703316688,2.72679794,1.40763536107989,6.45127707251769,4.51888769214587,1.540348521,10.6872799251884,19.9660628405562,15.1415558620887,15.47038337
