"lake_name","sample_type","cons_N_u","phyto_N_u","peri_N_u","terr_N_u","cons_C_u","phyto_C_u","peri_C_u","terr_C_u","cons_H_u","phyto_H_u","peri_H_u","terr_H_u","cons_N_sd","phyto_N_sd","peri_N_sd","terr_N_sd","cons_C_sd","phyto_C_sd","peri_C_sd","terr_C_sd","cons_H_sd","phyto_H_sd","peri_H_sd","terr_H_sd"
"Milk","Chaoborus",-1.87753016249874,-1.92274497883332,-7.47849029355554,-6.96259,-33.9316485392834,-31.5872487532558,-22.0162766606441,-26.644,-170.636550300719,-234.424034663457,-239.70701645531,-157.3064625,1.47851638854068,3.20905432956218,3.34929909108576,2.597857878,1.482574533436,8.47212995962129,5.21909187398371,1.617015005,10.9027236244785,21.772955522339,13.0314251770546,19.03892533
"C","Cladocera",-2.55044146776945,-0.492531292157974,-5.2798443685447,-6.19239,-27.5284626670213,-30.2438957541773,-25.1216759823104,-28.37235,-153.57209827741,-197.056731716079,-211.162985255854,-157.3064625,1.61279403427751,3.74497278224188,4.47860424022183,2.72679794,1.6618465289545,3.74883277593739,3.89334955536804,1.540348521,11.4929133166529,18.5469832986162,14.6830392860235,15.47038337
"Clear","Cladocera",-1.49561553134241,-0.391332756159302,-6.49625931969583,-6.19239,-31.0241863692033,-31.5121312610225,-22.6844628851845,-28.37235,-191.235043727256,-241.887961136128,-229.467349249529,-161.4372422,1.52401472131679,3.41882752683922,3.39694963579496,2.72679794,1.59085264805451,6.31116962044683,4.38830041178093,1.540348521,11.656932013269,19.3229316320607,15.1260809764148,15.47038337
"L","Cladocera",-1.95550845007511,-0.843528660681303,-6.75609237215954,-6.19239,-27.3931617649794,-31.301688025159,-25.0142875974957,-28.37235,-149.374707406125,-207.702027794417,-220.358755832503,-161.4372422,1.44299748487896,2.83476886142451,3.98845707517765,2.72679794,1.58104828814657,3.5288068891915,3.18765868498275,1.540348521,11.2525029979905,17.6916172343721,15.384719090145,15.47038337
"Morgenroth","Cladocera",-1.21433409577079,-0.998590586609869,-7.72542595573312,-6.19239,-32.5558543360295,-31.6872353418134,-20.4850887695174,-28.37235,-188.721629603342,-233.780737808523,-241.137221132675,-161.4372422,1.5203092019295,3.09263732138076,3.35491951569177,2.72679794,1.46503930142712,3.92682178316978,5.33292344368317,1.540348521,10.9024877608348,17.927050980278,14.6501706713687,15.47038337
"O","Cladocera",-2.87889981791768,-0.85222528260659,-6.53189169095612,-6.19239,-27.9403665119269,-30.6562099035089,-25.040582544184,-28.37235,-145.803699428329,-197.458553109771,-208.961512766408,-161.4372422,1.48295247786147,3.70703054578008,6.07307954721157,2.72679794,1.58221041520017,4.53425154484618,3.72029915504319,1.540348521,10.4400787643807,21.9705983986724,16.3410820036258,15.47038337
"Z","Cladocera",-3.17507392340806,-0.637485620512241,-6.83309342559743,-6.19239,-28.744509124406,-31.6485544744834,-24.9276668696017,-28.37235,-149.268901053243,-192.520085314915,-218.839706330627,-157.3064625,1.51194021993829,2.85767029245773,3.55262243536771,2.72679794,1.55416027963297,3.79637825387773,3.33903479141874,1.540348521,11.7207822974875,21.8535142490198,14.7108474002054,15.47038337
"Mirror","Salvelinus",0.126997989539902,-1.95969163694242,-6.17290732420313,-6.96259,-19.4657018007301,-27.8355636445119,-20.2407195290788,-26.644,-161.286310755058,-232.663061184619,-240.619428399938,-161.4372422,1.54905778106642,3.09050007667154,3.86350916665226,2.597857878,1.4985585882028,5.49395497492807,10.3338412196468,1.617015005,10.3386175765571,19.1339598867164,13.4029483704276,19.03892533
"Mirror","Salvelinus",-0.353968230460879,-1.95969163694242,-6.17290732420313,-6.96259,-20.7081785298875,-27.8355636445119,-20.2407195290788,-26.644,-150.954062994487,-232.663061184619,-240.619428399938,-161.4372422,1.52798937855116,3.09050007667154,3.86350916665226,2.597857878,1.55774925668944,5.49395497492807,10.3338412196468,1.617015005,10.7234414009025,19.1339598867164,13.4029483704276,19.03892533
"C","Trichoptera",-2.96361996909756,-0.492531292157974,-5.2798443685447,-6.19239,-25.8468773052221,-30.2438957541773,-25.1216759823104,-28.37235,-169.596534950525,-197.056731716079,-211.162985255854,-157.3064625,1.64733762133759,3.74497278224188,4.47860424022183,2.72679794,1.46116435863988,3.74883277593739,3.89334955536804,1.540348521,10.3863533054108,18.5469832986162,14.6830392860235,15.47038337
"C","Trichoptera",-3.63186052083167,-0.492531292157974,-5.2798443685447,-6.19239,-25.9033462714634,-30.2438957541773,-25.1216759823104,-28.37235,-161.631281248323,-197.056731716079,-211.162985255854,-157.3064625,1.60966750362731,3.74497278224188,4.47860424022183,2.72679794,1.51027570630208,3.74883277593739,3.89334955536804,1.540348521,11.2096699493122,18.5469832986162,14.6830392860235,15.47038337
"Clear","Trichoptera",-5.75739991542493,-0.391332756159302,-6.49625931969583,-6.19239,-25.5756234623461,-31.5121312610225,-22.6844628851845,-28.37235,-170.540037334355,-241.887961136128,-229.467349249529,-161.4372422,1.51037788242244,3.41882752683922,3.39694963579496,2.72679794,1.57608392530741,6.31116962044683,4.38830041178093,1.540348521,10.3615082169883,19.3229316320607,15.1260809764148,15.47038337
"Milk","Trichoptera",-6.09504320231788,-1.92274497883332,-7.47849029355554,-6.96259,-25.1572622772626,-31.5872487532558,-22.0162766606441,-26.644,-208.49687365762,-234.424034663457,-239.70701645531,-157.3064625,1.53697616923679,3.20905432956218,3.34929909108576,2.597857878,1.53941262043909,8.47212995962129,5.21909187398371,1.617015005,12.8222395831398,21.772955522339,13.0314251770546,19.03892533
"Mirror","Trichoptera",-5.44949648831131,-1.95969163694242,-6.17290732420313,-6.96259,-23.1649143877012,-27.8355636445119,-20.2407195290788,-26.644,-205.590711016861,-232.663061184619,-240.619428399938,-161.4372422,1.41556288224269,3.09050007667154,3.86350916665226,2.597857878,1.52298226140762,5.49395497492807,10.3338412196468,1.617015005,11.5407494261069,19.1339598867164,13.4029483704276,19.03892533
"Morgenroth","Trichoptera",-5.08703190617464,-0.998590586609869,-7.72542595573312,-6.19239,-25.0236873640351,-31.6872353418134,-20.4850887695174,-28.37235,-201.52323164018,-233.780737808523,-241.137221132675,-161.4372422,1.4641975104739,3.09263732138076,3.35491951569177,2.72679794,1.49737866482372,3.92682178316978,5.33292344368317,1.540348521,10.1910188134745,17.927050980278,14.6501706713687,15.47038337
"Morgenroth","Trichoptera",-4.88285586737038,-0.998590586609869,-7.72542595573312,-6.19239,-23.2585128466518,-31.6872353418134,-20.4850887695174,-28.37235,-211.00003582363,-233.780737808523,-241.137221132675,-161.4372422,1.5660319765839,3.09263732138076,3.35491951569177,2.72679794,1.45696274605759,3.92682178316978,5.33292344368317,1.540348521,11.3601855966552,17.927050980278,14.6501706713687,15.47038337
"No Name","Trichoptera",-5.46633011530106,-1.42686420153344,-6.54046805284092,-6.19239,-27.1574114724361,-31.2649895661521,-22.8375428887722,-28.37235,-218.691888591494,-232.287255532643,-240.024408320568,-161.4372422,1.53524204853067,2.92624919601768,3.40554210698269,2.72679794,1.51106202431445,3.94031192827801,4.49358401262737,1.540348521,10.4417960875753,22.7916890810102,16.7888167539804,15.47038337
"Y-015","Trichoptera",-5.99081677021394,-1.49137458001878,-7.42509794161072,-6.96259,-21.728852045548,-30.1436792947851,-19.6001608906615,-26.644,-204.762944680855,-237.501255078756,-239.673152627241,-157.3064625,1.53074399657826,4.90758496413172,3.47331142945325,2.597857878,1.61699214479638,5.09102835690797,5.4634170486111,1.617015005,9.7760050819991,23.4535701970079,14.7148204863773,19.03892533
"Y-025","Trichoptera",-5.78724935617437,-1.37393329061914,-6.59923696613045,-6.96259,-23.0140570388551,-27.0451013271735,-21.6439615374512,-26.644,-208.321704200118,-239.97172382351,-241.870244111365,-157.3064625,1.4140160649855,3.08635074512413,3.27118409452431,2.597857878,1.4467976747664,6.26409063074552,5.00642024753934,1.617015005,10.2655835454528,19.4500593654794,14.2200038523801,19.03892533
"Z","Trichoptera",-3.16894990067804,-0.637485620512241,-6.83309342559743,-6.19239,-26.3107888631584,-31.6485544744834,-24.9276668696017,-28.37235,-156.059422944279,-192.520085314915,-218.839706330627,-157.3064625,1.40071269490648,2.85767029245773,3.55262243536771,2.72679794,1.58401043691075,3.79637825387773,3.33903479141874,1.540348521,11.7247391172058,21.8535142490198,14.7108474002054,15.47038337
"Clear","Chaoborus",-0.327995992435518,-0.391332756159302,-6.49625931969583,-6.19239,-33.0369632720192,-31.5121312610225,-22.6844628851845,-28.37235,-158.302533486203,-241.887961136128,-229.467349249529,-161.4372422,1.53433509732929,3.41882752683922,3.39694963579496,2.72679794,1.49982520411703,6.31116962044683,4.38830041178093,1.540348521,10.2467014799655,19.3229316320607,15.1260809764148,15.47038337
