"lake_name","sample_type","cons_N_u","phyto_N_u","peri_N_u","terr_N_u","cons_C_u","phyto_C_u","peri_C_u","terr_C_u","cons_H_u","phyto_H_u","peri_H_u","terr_H_u","cons_N_sd","phyto_N_sd","peri_N_sd","terr_N_sd","cons_C_sd","phyto_C_sd","peri_C_sd","terr_C_sd","cons_H_sd","phyto_H_sd","peri_H_sd","terr_H_sd"
"Milk","Chaoborus",-1.38507692296022,-1.92274497883332,-7.47849029355554,-6.96259,-34.0642740634589,-31.5872487532558,-22.0162766606441,-26.644,-390.782260478259,-234.424034663457,-239.70701645531,-157.3064625,1.47725433360415,3.20905432956218,3.34929909108576,2.597857878,1.47852957122079,8.47212995962129,5.21909187398371,1.617015005,7.63257574061367,21.772955522339,13.0314251770546,19.03892533
"C","Cladocera",-2.35883900556594,-0.492531292157974,-5.2798443685447,-6.19239,-27.9572374546647,-30.2438957541773,-25.1216759823104,-28.37235,-245.82874212966,-197.056731716079,-211.162985255854,-157.3064625,1.41803889824982,3.74497278224188,4.47860424022183,2.72679794,1.51746380091963,3.74883277593739,3.89334955536804,1.540348521,9.23757123851943,18.5469832986162,14.6830392860235,15.47038337
"Clear","Cladocera",-1.46198044708113,-0.391332756159302,-6.49625931969583,-6.19239,-31.747263859909,-31.5121312610225,-22.6844628851845,-28.37235,-295.301935209623,-241.887961136128,-229.467349249529,-161.4372422,1.44479690125553,3.41882752683922,3.39694963579496,2.72679794,1.55278731038657,6.31116962044683,4.38830041178093,1.540348521,9.7755364247188,19.3229316320607,15.1260809764148,15.47038337
"L","Cladocera",-2.71710012253857,-0.843528660681303,-6.75609237215954,-6.19239,-27.0110869723501,-31.301688025159,-25.0142875974957,-28.37235,-250.718112401332,-207.702027794417,-220.358755832503,-161.4372422,1.50952859247874,2.83476886142451,3.98845707517765,2.72679794,1.58105772457419,3.5288068891915,3.18765868498275,1.540348521,10.2753184709804,17.6916172343721,15.384719090145,15.47038337
"Morgenroth","Cladocera",-1.59798308736237,-0.998590586609869,-7.72542595573312,-6.19239,-32.6892578842776,-31.6872353418134,-20.4850887695174,-28.37235,-295.614763556021,-233.780737808523,-241.137221132675,-161.4372422,1.66329758502283,3.09263732138076,3.35491951569177,2.72679794,1.40018250940519,3.92682178316978,5.33292344368317,1.540348521,8.52233102309576,17.927050980278,14.6501706713687,15.47038337
"O","Cladocera",-3.69633754724337,-0.85222528260659,-6.53189169095612,-6.19239,-27.632360139001,-30.6562099035089,-25.040582544184,-28.37235,-255.938482940855,-197.458553109771,-208.961512766408,-161.4372422,1.56926584045918,3.70703054578008,6.07307954721157,2.72679794,1.58702922366356,4.53425154484618,3.72029915504319,1.540348521,9.83126382944355,21.9705983986724,16.3410820036258,15.47038337
"Z","Cladocera",-2.23850366089168,-0.637485620512241,-6.83309342559743,-6.19239,-29.3086168870804,-31.6485544744834,-24.9276668696017,-28.37235,-240.730746589846,-192.520085314915,-218.839706330627,-157.3064625,1.61417054275066,2.85767029245773,3.55262243536771,2.72679794,1.42106157835081,3.79637825387773,3.33903479141874,1.540348521,9.17658509602036,21.8535142490198,14.7108474002054,15.47038337
"Mirror","Salvelinus",0.202438307725231,-1.95969163694242,-6.17290732420313,-6.96259,-19.5653657005775,-27.8355636445119,-20.2407195290788,-26.644,-385.488428725085,-232.663061184619,-240.619428399938,-161.4372422,1.46220497654836,3.09050007667154,3.86350916665226,2.597857878,1.46412364484994,5.49395497492807,10.3338412196468,1.617015005,7.73793984444015,19.1339598867164,13.4029483704276,19.03892533
"Mirror","Salvelinus",0.515783591142721,-1.95969163694242,-6.17290732420313,-6.96259,-20.1146311329977,-27.8355636445119,-20.2407195290788,-26.644,-345.677155621019,-232.663061184619,-240.619428399938,-161.4372422,1.52742835893838,3.09050007667154,3.86350916665226,2.597857878,1.5278067432796,5.49395497492807,10.3338412196468,1.617015005,7.50309595882576,19.1339598867164,13.4029483704276,19.03892533
"C","Trichoptera",-2.6870476373574,-0.492531292157974,-5.2798443685447,-6.19239,-25.3948272103059,-30.2438957541773,-25.1216759823104,-28.37235,-277.793792386939,-197.056731716079,-211.162985255854,-157.3064625,1.59340023936638,3.74497278224188,4.47860424022183,2.72679794,1.49061764215452,3.74883277593739,3.89334955536804,1.540348521,9.6709832181605,18.5469832986162,14.6830392860235,15.47038337
