"lake_name","sample_type","cons_N_u","phyto_N_u","peri_N_u","terr_N_u","cons_C_u","phyto_C_u","peri_C_u","terr_C_u","cons_H_u","phyto_H_u","peri_H_u","terr_H_u","cons_N_sd","phyto_N_sd","peri_N_sd","terr_N_sd","cons_C_sd","phyto_C_sd","peri_C_sd","terr_C_sd","cons_H_sd","phyto_H_sd","peri_H_sd","terr_H_sd"
"Milk","Chaoborus",-1.60889246087507,-1.92274497883332,-7.47849029355554,-6.96259,-27.6834740467463,-31.5872487532558,-22.0162766606441,-26.644,-223.421328080511,-234.424034663457,-239.70701645531,-157.3064625,1.49374529529746,3.20905432956218,3.34929909108576,2.597857878,1.47008220163248,8.47212995962129,5.21909187398371,1.617015005,8.87198316669261,21.772955522339,13.0314251770546,19.03892533
"C","Cladocera",-2.30926311474765,-0.492531292157974,-5.2798443685447,-6.19239,-23.2039466483909,-30.2438957541773,-25.1216759823104,-28.37235,-181.804887828979,-197.056731716079,-211.162985255854,-157.3064625,1.48773935244395,3.74497278224188,4.47860424022183,2.72679794,1.54555318664415,3.74883277593739,3.89334955536804,1.540348521,10.9686066429797,18.5469832986162,14.6830392860235,15.47038337
"Clear","Cladocera",-1.62141098485684,-0.391332756159302,-6.49625931969583,-6.19239,-26.6831382366698,-31.5121312610225,-22.6844628851845,-28.37235,-220.760921915259,-241.887961136128,-229.467349249529,-161.4372422,1.60645689618056,3.41882752683922,3.39694963579496,2.72679794,1.52721091035501,6.31116962044683,4.38830041178093,1.540348521,10.2285322233573,19.3229316320607,15.1260809764148,15.47038337
"L","Cladocera",-2.45510232389049,-0.843528660681303,-6.75609237215954,-6.19239,-22.4460676556872,-31.301688025159,-25.0142875974957,-28.37235,-175.980096342363,-207.702027794417,-220.358755832503,-161.4372422,1.52080964648092,2.83476886142451,3.98845707517765,2.72679794,1.4820324240516,3.5288068891915,3.18765868498275,1.540348521,10.9535058654676,17.6916172343721,15.384719090145,15.47038337
"Morgenroth","Cladocera",-1.7723097125096,-0.998590586609869,-7.72542595573312,-6.19239,-27.745883428203,-31.6872353418134,-20.4850887695174,-28.37235,-223.940258592787,-233.780737808523,-241.137221132675,-161.4372422,1.5198174574541,3.09263732138076,3.35491951569177,2.72679794,1.52703973988041,3.92682178316978,5.33292344368317,1.540348521,10.7038205311523,17.927050980278,14.6501706713687,15.47038337
"O","Cladocera",-3.41965508843333,-0.85222528260659,-6.53189169095612,-6.19239,-23.1601627397975,-30.6562099035089,-25.040582544184,-28.37235,-179.779583244215,-197.458553109771,-208.961512766408,-161.4372422,1.49383044606608,3.70703054578008,6.07307954721157,2.72679794,1.70148811863491,4.53425154484618,3.72029915504319,1.540348521,10.068683149809,21.9705983986724,16.3410820036258,15.47038337
"Z","Cladocera",-2.50353501070147,-0.637485620512241,-6.83309342559743,-6.19239,-24.2496763767937,-31.6485544744834,-24.9276668696017,-28.37235,-178.341559218988,-192.520085314915,-218.839706330627,-157.3064625,1.60855506037506,2.85767029245773,3.55262243536771,2.72679794,1.48048220917162,3.79637825387773,3.33903479141874,1.540348521,10.7860887384448,21.8535142490198,14.7108474002054,15.47038337
"Mirror","Salvelinus",-0.0555304287177734,-1.95969163694242,-6.17290732420313,-6.96259,-12.5762191125523,-27.8355636445119,-20.2407195290788,-26.644,-214.188212705888,-232.663061184619,-240.619428399938,-161.4372422,1.39659371504638,3.09050007667154,3.86350916665226,2.597857878,1.50976710994789,5.49395497492807,10.3338412196468,1.617015005,10.3828156576404,19.1339598867164,13.4029483704276,19.03892533
"Mirror","Salvelinus",0.128548084156733,-1.95969163694242,-6.17290732420313,-6.96259,-13.8807252133488,-27.8355636445119,-20.2407195290788,-26.644,-193.85458757729,-232.663061184619,-240.619428399938,-161.4372422,1.54047159780064,3.09050007667154,3.86350916665226,2.597857878,1.53161319711843,5.49395497492807,10.3338412196468,1.617015005,10.4035930713327,19.1339598867164,13.4029483704276,19.03892533
"C","Trichoptera",-3.39840490942846,-0.492531292157974,-5.2798443685447,-6.19239,-21.0611215659898,-30.2438957541773,-25.1216759823104,-28.37235,-204.87007249396,-197.056731716079,-211.162985255854,-157.3064625,1.50679123029242,3.74497278224188,4.47860424022183,2.72679794,1.46063107706546,3.74883277593739,3.89334955536804,1.540348521,10.0315722651012,18.5469832986162,14.6830392860235,15.47038337
"C","Trichoptera",-3.45259035921974,-0.492531292157974,-5.2798443685447,-6.19239,-21.6178803628404,-30.2438957541773,-25.1216759823104,-28.37235,-191.545102557087,-197.056731716079,-211.162985255854,-157.3064625,1.44960689848844,3.74497278224188,4.47860424022183,2.72679794,1.60287987380239,3.74883277593739,3.89334955536804,1.540348521,10.4546023686707,18.5469832986162,14.6830392860235,15.47038337
"Clear","Trichoptera",-5.54635991696101,-0.391332756159302,-6.49625931969583,-6.19239,-21.139135696749,-31.5121312610225,-22.6844628851845,-28.37235,-194.793414184648,-241.887961136128,-229.467349249529,-161.4372422,1.62395479599004,3.41882752683922,3.39694963579496,2.72679794,1.54550278408963,6.31116962044683,4.38830041178093,1.540348521,10.8054589472084,19.3229316320607,15.1260809764148,15.47038337
"Milk","Trichoptera",-6.81573206939416,-1.92274497883332,-7.47849029355554,-6.96259,-20.2388688465705,-31.5872487532558,-22.0162766606441,-26.644,-244.128873210757,-234.424034663457,-239.70701645531,-157.3064625,1.57088865134965,3.20905432956218,3.34929909108576,2.597857878,1.60227673840114,8.47212995962129,5.21909187398371,1.617015005,10.9362690916505,21.772955522339,13.0314251770546,19.03892533
"Mirror","Trichoptera",-5.5566909578618,-1.95969163694242,-6.17290732420313,-6.96259,-18.5801162722307,-27.8355636445119,-20.2407195290788,-26.644,-237.942635511272,-232.663061184619,-240.619428399938,-161.4372422,1.51937330555406,3.09050007667154,3.86350916665226,2.597857878,1.45480004794551,5.49395497492807,10.3338412196468,1.617015005,9.97125336730987,19.1339598867164,13.4029483704276,19.03892533
"Morgenroth","Trichoptera",-5.39805951594207,-0.998590586609869,-7.72542595573312,-6.19239,-21.0407519861667,-31.6872353418134,-20.4850887695174,-28.37235,-239.103232809984,-233.780737808523,-241.137221132675,-161.4372422,1.55782917538685,3.09263732138076,3.35491951569177,2.72679794,1.67049540647551,3.92682178316978,5.33292344368317,1.540348521,10.9254064294086,17.927050980278,14.6501706713687,15.47038337
"Morgenroth","Trichoptera",-4.79552488360294,-0.998590586609869,-7.72542595573312,-6.19239,-19.2709136249214,-31.6872353418134,-20.4850887695174,-28.37235,-250.0556433305,-233.780737808523,-241.137221132675,-161.4372422,1.49214210051115,3.09263732138076,3.35491951569177,2.72679794,1.58867239180249,3.92682178316978,5.33292344368317,1.540348521,10.6183052202481,17.927050980278,14.6501706713687,15.47038337
"No Name","Trichoptera",-5.45167598031041,-1.42686420153344,-6.54046805284092,-6.19239,-22.6841556017647,-31.2649895661521,-22.8375428887722,-28.37235,-262.750486267876,-232.287255532643,-240.024408320568,-161.4372422,1.40611197591557,2.92624919601768,3.40554210698269,2.72679794,1.45477947003102,3.94031192827801,4.49358401262737,1.540348521,10.4052804898069,22.7916890810102,16.7888167539804,15.47038337
"Y-015","Trichoptera",-5.51264235594439,-1.49137458001878,-7.42509794161072,-6.96259,-16.910087769463,-30.1436792947851,-19.6001608906615,-26.644,-244.822239809733,-237.501255078756,-239.673152627241,-157.3064625,1.35508054625821,4.90758496413172,3.47331142945325,2.597857878,1.54790946797509,5.09102835690797,5.4634170486111,1.617015005,9.99309945519819,23.4535701970079,14.7148204863773,19.03892533
"Y-025","Trichoptera",-5.89367147108723,-1.37393329061914,-6.59923696613045,-6.96259,-18.2125180838168,-27.0451013271735,-21.6439615374512,-26.644,-235.966468464398,-239.97172382351,-241.870244111365,-157.3064625,1.51449738665535,3.08635074512413,3.27118409452431,2.597857878,1.45731117394522,6.26409063074552,5.00642024753934,1.617015005,9.40183538009038,19.4500593654794,14.2200038523801,19.03892533
"Z","Trichoptera",-3.41943278909314,-0.637485620512241,-6.83309342559743,-6.19239,-22.5734560531388,-31.6485544744834,-24.9276668696017,-28.37235,-190.767849126081,-192.520085314915,-218.839706330627,-157.3064625,1.57685719025883,2.85767029245773,3.55262243536771,2.72679794,1.45980584956925,3.79637825387773,3.33903479141874,1.540348521,10.4747923093934,21.8535142490198,14.7108474002054,15.47038337
"Clear","Chaoborus",-0.382128741085936,-0.391332756159302,-6.49625931969583,-6.19239,-26.2017675567051,-31.5121312610225,-22.6844628851845,-28.37235,-205.844433562944,-241.887961136128,-229.467349249529,-161.4372422,1.37662057242581,3.41882752683922,3.39694963579496,2.72679794,1.55584767023214,6.31116962044683,4.38830041178093,1.540348521,10.0318324858288,19.3229316320607,15.1260809764148,15.47038337
