"lake_name","sample_type","cons_N_u","phyto_N_u","peri_N_u","terr_N_u","cons_C_u","phyto_C_u","peri_C_u","terr_C_u","cons_H_u","phyto_H_u","peri_H_u","terr_H_u","cons_N_sd","phyto_N_sd","peri_N_sd","terr_N_sd","cons_C_sd","phyto_C_sd","peri_C_sd","terr_C_sd","cons_H_sd","phyto_H_sd","peri_H_sd","terr_H_sd"
"Mirror","Salvelinus",0.118321181074435,-2.20887602305897,-6.07617918431501,-6.96259,-20.1682077006744,-27.8044794555352,-18.6042581899416,-26.644,-199.280523356757,-235.869656552118,-236.499633899062,-161.4372422,1.51331362552662,3.10438330131901,3.55548166372081,2.597857878,1.45317139573307,5.7220270866216,9.40808924330469,1.617015005,9.83352933778619,19.2077773750441,13.2457026762822,19.03892533
"C","Trichoptera",-2.73220793392311,-0.256933571972925,-5.41003075590026,-6.19239,-25.0971582530467,-30.2093443832331,-25.4489304290657,-28.37235,-198.834211571689,-204.713716534067,-206.669293804847,-157.3064625,1.45253220374332,3.24596270786013,4.48324966919669,2.72679794,1.40968120070774,3.58151608878782,3.43506270232287,1.540348521,9.8248957798713,18.737776895187,14.8402673946327,15.47038337
"C","Trichoptera",-3.4554662711862,-0.256933571972925,-5.41003075590026,-6.19239,-26.0291036854346,-30.2093443832331,-25.4489304290657,-28.37235,-191.721806573476,-204.713716534067,-206.669293804847,-157.3064625,1.55271138465731,3.24596270786013,4.48324966919669,2.72679794,1.51486639983184,3.58151608878782,3.43506270232287,1.540348521,11.4496766986917,18.737776895187,14.8402673946327,15.47038337
"Clear","Trichoptera",-6.04255896874234,-0.465861024491181,-6.41935679864896,-6.19239,-25.6891221605685,-31.0935202986265,-23.2117515546113,-28.37235,-196.616635596182,-237.112327784492,-230.965451468681,-161.4372422,1.48758089385566,3.14782851206369,3.59056798632916,2.72679794,1.41515587137929,5.90657826298484,4.56978417672305,1.540348521,10.7573792433844,17.6920247172055,17.57275455896,15.47038337
"Milk","Trichoptera",-6.10608174918089,-2.15017226818914,-7.38067262628873,-6.96259,-24.9781076597173,-30.7136615488158,-22.1882707807491,-26.644,-237.962548164466,-240.664038955191,-237.180501398598,-157.3064625,1.56382263124468,3.33876805078206,3.13982947710015,2.597857878,1.56021116641095,8.05679630004284,5.19180890906963,1.617015005,11.0823541457357,18.491273468112,12.9306383125041,19.03892533
"Mirror","Trichoptera",-5.21275875141836,-2.20887602305897,-6.07617918431501,-6.96259,-23.0235342271504,-27.8044794555352,-18.6042581899416,-26.644,-240.587869194298,-235.869656552118,-236.499633899062,-161.4372422,1.52922193845818,3.10438330131901,3.55548166372081,2.597857878,1.53998985636403,5.7220270866216,9.40808924330469,1.617015005,10.4120688905439,19.2077773750441,13.2457026762822,19.03892533
"Morgenroth","Trichoptera",-4.82203195919068,-1.12664806092875,-7.76526955287488,-6.19239,-25.3716438868191,-31.5372576109183,-20.4848577841436,-28.37235,-236.114212253386,-238.151609664425,-237.133791542609,-161.4372422,1.42641413044926,2.57836043514127,3.52663000463498,2.72679794,1.5505333708705,4.07244852079018,5.12893944524218,1.540348521,10.7201524099679,19.7099935074622,14.6692136696519,15.47038337
"Morgenroth","Trichoptera",-4.91317919485638,-1.12664806092875,-7.76526955287488,-6.19239,-23.7849458216566,-31.5372576109183,-20.4848577841436,-28.37235,-242.56637639351,-238.151609664425,-237.133791542609,-161.4372422,1.7951817366763,2.57836043514127,3.52663000463498,2.72679794,1.53711693155336,4.07244852079018,5.12893944524218,1.540348521,9.37412114549762,19.7099935074622,14.6692136696519,15.47038337
"No Name","Trichoptera",-5.36529674967312,-1.7527766748843,-6.81771025853081,-6.19239,-27.4228530321024,-30.9557940044682,-23.1320264206145,-28.37235,-258.633003009689,-235.221309459161,-239.550940215676,-161.4372422,1.56231334679719,2.98210399727937,3.31621507760362,2.72679794,1.56040965578545,4.21397815711537,4.63453518895631,1.540348521,9.41610101597895,16.7614103094358,16.0881865115123,15.47038337
"Y-015","Trichoptera",-4.98169959209334,-1.66790031922706,-7.56328837318017,-6.96259,-21.9284545203227,-30.1444720927474,-20.1645749577218,-26.644,-250.134129743557,-233.813996824224,-238.499339473563,-157.3064625,1.53213250388904,4.96692713466223,3.31486042984791,2.597857878,1.46876063297283,4.85448756980657,5.55917341612632,1.617015005,10.1498085141946,19.6931719510669,14.4123693422073,19.03892533
"Y-025","Trichoptera",-5.81393243497578,-1.56738570043986,-6.48239011629078,-6.96259,-22.8984668460075,-27.2083514060428,-22.104386174423,-26.644,-246.940908869719,-237.053499730559,-239.617669833731,-157.3064625,1.47688558466445,3.00582735993579,3.09897151129862,2.597857878,1.50378339476257,6.43071108306833,4.88384670278718,1.617015005,10.577116488337,19.6058444542905,14.8941522567765,19.03892533
"Z","Trichoptera",-2.71223748266905,-0.792805153885886,-7.29469534371584,-6.19239,-28.0400499759758,-31.6690216714551,-25.3785054713852,-28.37235,-183.513832009283,-193.727689629481,-216.0147969225,-157.3064625,1.42770244085213,2.57013666644873,3.6219216666639,2.72679794,1.58878370890859,3.84448752771058,3.31224979384229,1.540348521,10.1373724660215,17.9704681311342,14.1095805824543,15.47038337
"Clear","Chaoborus",-0.202859709255975,-0.465861024491181,-6.41935679864896,-6.19239,-33.1184613696196,-31.0935202986265,-23.2117515546113,-28.37235,-209.553949806576,-237.112327784492,-230.965451468681,-161.4372422,1.5399594947307,3.14782851206369,3.59056798632916,2.72679794,1.65084335139561,5.90657826298484,4.56978417672305,1.540348521,9.50478627532708,17.6920247172055,17.57275455896,15.47038337
