"lake_name","sample_type","cons_N_u","phyto_N_u","peri_N_u","terr_N_u","cons_C_u","phyto_C_u","peri_C_u","terr_C_u","cons_H_u","phyto_H_u","peri_H_u","terr_H_u","cons_N_sd","phyto_N_sd","peri_N_sd","terr_N_sd","cons_C_sd","phyto_C_sd","peri_C_sd","terr_C_sd","cons_H_sd","phyto_H_sd","peri_H_sd","terr_H_sd"
"Milk","Chaoborus",-1.80966471606604,-1.9065398536882,-7.50880974641541,-6.96259,-34.5298322970832,-31.4927186333834,-22.041516006514,-26.644,-221.252935734295,-245.943542497575,-240.785263536506,-157.3064625,1.438650924656,3.25988538922317,3.23323546185706,2.597857878,1.58619904540026,8.16875607152279,5.25377576130837,1.617015005,10.3996989644539,16.1141574342858,13.1271253746644,19.03892533
"C","Cladocera",-2.25931182753359,-0.946352087760769,-5.42516232964932,-6.192393333,-27.4817729584492,-30.4456232725278,-25.1916328015126,-28.37235,-179.267474021634,-209.855680707867,-210.701740716991,-157.3064625,1.43202594545327,3.95941677186745,4.34077472491754,2.72679794,1.39786884105171,3.66660476088886,3.2756044498191,1.540348521,9.54020835595664,18.3538407666578,14.3524347522751,15.47038337
"Clear","Cladocera",-1.54743533387696,-0.904851582282324,-6.4902713082324,-6.192393333,-31.5412331384791,-31.7693036302187,-22.6615212271871,-28.37235,-225.546994730401,-237.403755106259,-224.984634178936,-161.4372422,1.59993206827315,3.3964407327064,3.61202130929428,2.72679794,1.54320286288777,6.52699196796095,4.49935017771335,1.540348521,10.8211853700344,15.2537448246446,15.4910528673981,15.47038337
"L","Cladocera",-2.06597968210117,-0.881259004050566,-7.39564416327003,-6.192393333,-27.1424612149076,-31.319982434097,-25.1815617477756,-28.37235,-180.890113153784,-197.71114317989,-216.931261584673,-161.4372422,1.63964393844898,2.99353199583862,3.83022595207147,2.72679794,1.48827177311614,3.5231784700702,2.96349711703509,1.540348521,11.1488237452601,14.9975510585323,14.1292011987503,15.47038337
"Morgenroth","Cladocera",-1.18185541980681,-0.911551097399303,-7.56279280472498,-6.192393333,-32.4392994815663,-31.6678631155133,-19.9056122751467,-28.37235,-220.74755810014,-231.845644684416,-240.050441847558,-161.4372422,1.48165130600528,2.7614313324543,3.56635532535762,2.72679794,1.48734569172726,4.00084900580545,5.6809078311267,1.540348521,10.5730948533176,15.3637289855016,14.5902602037673,15.47038337
"O","Cladocera",-2.89775110144832,-0.515406166976824,-5.93874347766028,-6.192393333,-27.9100228386536,-31.2387137744387,-25.1292172305253,-28.37235,-179.429091055972,-187.577360143624,-206.889786944988,-161.4372422,1.52779983247593,3.26423912612145,6.18042862187435,2.72679794,1.50624342840223,4.68586372254625,3.54042903201825,1.540348521,10.8078416532557,16.3296534155605,16.7044093815406,15.47038337
"Z","Cladocera",-2.39074107754725,-0.626400892958958,-7.05077728494269,-6.192393333,-29.0797181240428,-31.7511703810925,-25.0648579301827,-28.37235,-176.632294592133,-207.498499989185,-215.370491976764,-157.3064625,1.53660609660486,2.90040212155336,3.50011110137617,2.72679794,1.6129293879513,3.84027896234527,3.29662488935653,1.540348521,10.5964375989415,15.4710354215403,14.0253808339556,15.47038337
"Mirror","Salvelinus",0.47569439733995,-1.91525137428938,-6.16758198512158,-6.96259,-19.8452026349851,-28.085040615946,-21.3100626980283,-26.644,-209.687560515887,-237.13634438796,-241.09377665269,-161.4372422,1.4671116290195,3.32242677776612,3.65528875665833,2.597857878,1.60688428272219,5.66439673962142,9.84391387342748,1.617015005,9.26714702393414,15.0125564962577,14.302433156113,19.03892533
"Mirror","Salvelinus",-0.368865812981085,-1.91525137428938,-6.16758198512158,-6.96259,-20.0930430464419,-28.085040615946,-21.3100626980283,-26.644,-194.540187692603,-237.13634438796,-241.09377665269,-161.4372422,1.33862195477085,3.32242677776612,3.65528875665833,2.597857878,1.58085224092443,5.66439673962142,9.84391387342748,1.617015005,9.69634441023315,15.0125564962577,14.302433156113,19.03892533
"C","Trichoptera",-3.56820793542437,-0.946352087760769,-5.42516232964932,-6.192393333,-25.5297121214313,-30.4456232725278,-25.1916328015126,-28.37235,-203.765095076653,-209.855680707867,-210.701740716991,-157.3064625,1.4661724484282,3.95941677186745,4.34077472491754,2.72679794,1.5444661173236,3.66660476088886,3.2756044498191,1.540348521,9.9807865129038,18.3538407666578,14.3524347522751,15.47038337
