"","C_enrich_ind","C_true_ind","env_water_ind","env_water_tot","H_true_ind","N_enrich_ind","N_true_ind","sd_C","sd_H","sd_N","trophic_lvl"
"1",0.479664898307552,-30.9800715495909,0.279984754524437,0.279984754524437,-190.956541306279,3.41638510673137,-2.49517565603931,1.51013383942861,11.1410465717063,1.53736577818092,1.99989110374598
"2",-0.0647693109334795,-35.606640584102,0.279984754524437,0.279984754524437,-239.893492578053,3.08341163564278,-0.59668099541264,1.50362089145316,11.0381130519517,1.51691841435394,1.99989110374598
"3",0.200906583631664,-28.8399872311688,0.279984754524437,0.279984754524437,-186.062995799655,3.26689103628938,-3.02712600212428,1.51908436431132,9.87270181064309,1.55488915229251,1.99989110374598
"4",0.289162697214337,-36.5464016534262,0.279984754524437,0.279984754524437,-254.184304034288,3.38021012443462,-2.17885197589004,1.57555754999306,10.5100020423271,1.65465572394767,1.99989110374598
"5",0.375341569314145,-28.1460648014408,0.279984754524437,0.279984754524437,-232.015840693428,3.23321003914574,-3.07368675409582,1.52858654344367,10.4319054946804,1.56586740235945,1.99989110374598
"6",0.698092187335812,-35.2907969354567,0.279984754524437,0.279984754524437,-234.437190253198,3.33025295390725,0.0628499102535613,1.61650316565083,10.2927095611179,1.49080914767562,1.99989110374598
"7",0.0717993575687812,-27.8565157812731,0.279984754524437,0.279984754524437,-188.815078300276,3.62947582855536,-2.440447258405,1.57880314190101,10.3120106199557,1.51353579178459,1.99989110374598
"8",0.376522973891315,-27.1837557632226,0.279984754524437,0.279984754524437,-245.528377052739,3.46487971996813,-3.06458204746903,1.66918385777798,10.8019935437627,1.49567155531231,1.99989110374598
"9",0.363420878433499,-25.565854228283,0.279984754524437,0.279984754524437,-243.817456346044,3.29165372641159,-2.39655048672586,1.41494018774365,11.1259806506902,1.5410339310601,1.99989110374598
"10",0.263420455655059,-29.3579025345344,0.279984754524437,0.279984754524437,-173.73967362054,3.32580016690714,-1.64417837897426,1.52282936182871,10.9246091084121,1.5353859025061,1.99989110374598
"11",0.307882320080477,-35.0022222935488,0.279984754524437,0.481573777782031,-226.959432579759,3.38541169904332,-1.36139025935476,1.5567048213462,10.0822541004311,1.55160671833018,3.00016334438103
"12",0.0484868755680994,-27.771143872075,0.279984754524437,0.279984754524437,-184.13031467601,3.62920747775769,-2.21632256779118,1.48885563952481,11.33321140414,1.59444956074569,1.99989110374598
"13",0.664920017369881,-31.775747419171,0.279984754524437,0.279984754524437,-225.917699260988,3.30773395366989,-1.85948233105115,1.4984576681504,10.3730279937808,1.45293554634259,1.99989110374598
"14",0.427618175140023,-26.7992130351,0.279984754524437,0.279984754524437,-183.129982811567,3.27551806270383,-2.35453214602396,1.48072313848083,10.3825091904784,1.5417696280741,1.99989110374598
"15",0.48597438288287,-32.4078747809401,0.279984754524437,0.279984754524437,-224.529808263022,3.48545909255394,-1.31861882196364,1.65681596543726,10.2022069507492,1.50073523109333,1.99989110374598
"16",0.553969403168437,-27.2563062527326,0.279984754524437,0.279984754524437,-182.117314918483,3.238502743397,-3.22312099449168,1.60797024767182,10.8558021709126,1.36660802266281,1.99989110374598
"17",0.340154997246102,-28.9184886295288,0.279984754524437,0.279984754524437,-179.538284561935,3.25466921423133,-2.51775471317571,1.58133984016804,10.410943170655,1.4811077905042,1.99989110374598
"18",0.080343591764612,-19.5832316320462,0.279984754524437,0.481573777782031,-219.62050663596,3.24078258485478,0.363461726853345,1.55105513582596,9.86648054850622,1.49692559326591,3.00016334438103
"19",0.347720220739839,-21.3860421945578,0.279984754524437,0.481573777782031,-201.594187847253,3.51188156212683,0.210935696613006,1.48125561423173,10.331088331985,1.43869423762137,3.00016334438103
"20",0.535275923520398,-25.7553442686777,0.279984754524437,0.279984754524437,-205.944050447757,3.30411702904261,-3.18654528977963,1.53518771269131,10.9252814623198,1.50967294224521,1.99989110374598
"21",0.288124117546863,-25.9577709272459,0.279984754524437,0.279984754524437,-195.065647170572,3.35923497129682,-3.37964316001846,1.56311281197613,9.91910323611246,1.65635903322874,1.99989110374598
"22",0.477184681587414,-25.7610944130615,0.279984754524437,0.279984754524437,-198.33231358789,3.59102161842701,-5.53706830245325,1.42580380703042,11.5958088641275,1.44705968509103,1.99989110374598
"23",0.51255142394179,-24.4231302626615,0.279984754524437,0.279984754524437,-245.025042347255,3.19624284515983,-6.08056366726908,1.65728342652233,10.3146532383166,1.41470217511667,1.99989110374598
"24",0.581754813529281,-23.3504967197066,0.279984754524437,0.279984754524437,-244.408809984454,3.15166451549991,-5.70745411802508,1.57814671767098,10.5435770193517,1.56081246345239,1.99989110374598
"25",0.399117087616199,-25.4803715081022,0.279984754524437,0.279984754524437,-241.120104549042,3.50311226645846,-4.93597344598686,1.61333148719679,9.95321979337863,1.5837264838097,1.99989110374598
"26",0.622513965182264,-23.8752198991779,0.279984754524437,0.279984754524437,-253.519487835247,3.64965483177895,-4.98317138081927,1.39778865911902,10.2252345409987,1.41541296559144,1.99989110374598
"27",0.470837408165871,-27.3829958286614,0.279984754524437,0.279984754524437,-262.906864941755,3.36071469308836,-5.65393250457143,1.69305306790991,10.4630992956952,1.42157462297334,1.99989110374598
"28",0.576473900883626,-21.0467984762483,0.279984754524437,0.279984754524437,-248.25810656292,3.39769640720625,-5.77428268728674,1.48806637305268,10.7418853919619,1.59216378080235,1.99989110374598
"29",0.22861485220576,-22.7999721194306,0.279984754524437,0.279984754524437,-249.450132371303,3.22539678328564,-5.76373948055435,1.68366623151934,9.9768982613991,1.52303845130527,1.99989110374598
"30",0.394146922665869,-27.1517080919913,0.279984754524437,0.279984754524437,-188.925648951492,3.3469503809232,-2.79018460717002,1.55684096250645,10.5235332717332,2.20920942833437,1.99989110374598
"31",0.307493884328198,-32.4346251976317,0.279984754524437,0.481573777782031,-212.837158665288,3.4863188062009,-0.440455763076457,1.45441172440807,9.6473038208769,1.50280980182711,3.00016334438103
