"","cnT","d13CT","d15NT","d2HT","mean_cnA_lake","mean_d13CA_lake","mean_d13Cperi_lake","mean_d15NA_lake","mean_d15Nperi_lake","mean_d2HA_lake","mean_d2Hperi_lake","mean_eH_lake","sd_d13Ca","sd_d13Cperi","sd_d15Na","sd_d15Nperi","sd_d2H2O","sd_d2Hperi"
"1",49.4908430939206,-28.8068849204574,-5.94873257093552,-160.762384279923,9.69947185316799,-31.6813167152525,-20.2428365848518,-1.1172094142457,-7.78176235944039,-235.994970689465,-236.966624331105,-153.771597908039,3.92441386333569,5.2841639445374,2.80496484285031,3.55805610540483,16.9938622600022,14.6203144997788
"2",59.0665088251741,-28.667676111468,-6.26307239293335,-153.205236887998,9.69947185316799,-31.0590385153308,-23.195939825104,-1.81307900684776,-6.54407482249708,-226.758918982832,-238.868812554,-147.905575725442,4.17758141013119,4.33882262304329,2.98713717274688,3.43783283370908,20.6420461276438,15.7658403075081
"3",52.1002229434869,-28.3199136850287,-5.97631294185139,-159.867781513764,9.69947185316799,-30.6408844438131,-25.2718746692678,-0.922567040684369,-5.83921425173048,-195.273234468875,-207.995694018143,-155.859374843565,4.71177449536448,3.58705339536712,3.43902991770096,6.55878142873958,18.5654743807741,18.6229879294754
"4",53.4247362160543,-28.1857330559026,-6.37739449001544,-162.139677026537,9.69947185316799,-30.3886303005766,-25.2032476901335,-0.0841410929806381,-5.63008748211634,-198.798372710022,-207.224576813396,-145.600488408236,3.94822432504199,3.6698510925587,3.32739110601089,4.50725153111345,17.0616714800536,15.0174997168324
"5",47.9384222326929,-28.5436797828519,-5.64403260850884,-164.189197657506,9.69947185316799,-31.5695048199932,-25.1610505904425,-0.820975708748686,-6.57502132108353,-198.689269044396,-215.858659959111,-141.65979225641,3.68045467977575,3.2493955132203,2.93530122753028,3.4123218070232,18.2495070886604,13.6348909951501
"6",46.3739443476843,-28.2728513020589,-5.9884925764726,-157.927935357948,9.69947185316799,-31.3295149678441,-25.1286251849008,-0.826005180865982,-8.26252426740465,-197.153407245177,-218.597879131095,-153.068552512877,3.74571127723759,3.13539562525709,2.77557220677192,4.00844407831399,17.817672900204,14.188074458278
"7",68.5088453066308,-26.5668132188364,-6.76868337877342,-158.801212809131,9.69947185316799,-27.7698809621185,-20.4039232467175,-2.21429673252978,-6.13775094841591,-240.426707553496,-236.748612103696,-150.234238446849,5.44401914364654,9.6740659995622,3.32529177629059,3.87199976278476,19.3899770886463,13.7270070185152
"8",69.5454543867144,-26.9609923154278,-7.11573532593173,-161.907664218942,9.69947185316799,-30.0404896496847,-19.9415850166179,-1.96185886009144,-7.35664858882666,-235.202777721274,-238.661385367105,-150.422346591992,5.33295451124973,5.41792670745003,4.94922029063883,3.43588553067986,22.4998634492268,14.1856357255506
"9",67.7842946358503,-26.6247892146831,-6.92287984918302,-163.094561931145,9.69947185316799,-27.2768302882584,-22.1008103170197,-1.56554599220316,-6.74495966251472,-234.914888818437,-239.895615449456,-148.038318498258,6.12730711344351,5.1348012866659,3.05531820293824,3.12234867538543,18.9133667106811,14.2452340880317
"10",51.9678488107534,-28.420430775758,-6.4292697373149,-152.547533115941,9.69947185316799,-31.9231913207339,-23.0663954709613,-0.610299195134946,-6.29863893074457,-240.062098082555,-222.213720135499,-151.718553526472,6.09240770396135,4.35146335526485,3.37280951474573,3.44795804162156,21.3618400721294,16.7346603271453
"11",65.2147644251572,-26.4813036715132,-6.89269929212732,-162.68472390069,9.69947185316799,-30.9684457116541,-22.2174553874752,-2.08090488747113,-7.57263716478496,-243.20313160939,-237.837439895114,-142.812262145956,7.60581127919902,5.60317205082892,3.29455930338614,3.19982464353445,20.0721927259621,13.7095852023119
