"","cnT","d13CT","d15NT","d2HT","mean_cnA_lake","mean_d13CA_lake","mean_d13Cperi_lake","mean_d15NA_lake","mean_d15Nperi_lake","mean_d2HA_lake","mean_d2Hperi_lake","mean_eH_lake","sd_d13Ca","sd_d13Cperi","sd_d15Na","sd_d15Nperi","sd_d2H2O","sd_d2Hperi"
"1",51.2013437491198,-28.7910566684903,-6.106133524117,-160.200994742422,3.69979854193006,-31.9928106650797,-21.5018717834279,-0.782229038333873,-7.60265701312123,-232.867949454247,-240.888084753087,-150.639721838907,4.05417116515295,5.21834348552429,3.11746111373204,3.38162370065477,18.7663654121215,16.2297773147741
"2",46.5347486928188,-28.2215676720179,-6.52511254419075,-160.166800267016,3.69979854193006,-31.4848376795926,-22.7036722652194,-1.19434614057558,-6.94373884039237,-232.203401598568,-242.21363188383,-154.005059121917,3.74052113616799,4.01699933062786,2.8243986184125,3.11532071814775,19.0384192209847,18.9396460161249
"3",48.137574775953,-28.3135517649299,-4.96267365875786,-156.990736858785,3.69979854193006,-30.8730382349448,-24.864956886894,-0.61880414017933,-5.84414491328797,-202.918085470942,-216.63840032227,-156.72808839842,4.70440532093757,3.6210781946878,3.65239048201289,6.32877906143992,17.9825757553457,15.4389621724237
"4",47.1239717175133,-28.4791304320531,-5.932693627343,-163.681136518845,3.69979854193006,-30.6099299500025,-25.004507838478,-0.568257828116714,-5.65560375653137,-200.042273949813,-218.280949176635,-144.603187664633,3.51121459452221,3.40431348467309,4.08678529957558,4.12174889226158,17.2078254523263,14.392517523965
"5",51.0997077383773,-28.341970080572,-6.3526669974144,-161.913500634563,3.69979854193006,-31.89861278533,-24.8360134274119,-0.43242663482458,-7.35090761165561,-199.611136810898,-223.140860194822,-149.413809423752,3.87239336679431,3.32954765227901,3.00999658384145,3.56250984485619,17.5604490071342,13.3717309092635
"6",46.0462267057294,-28.2382350163808,-6.50582659035687,-158.307601038278,3.69979854193006,-31.5896835528447,-25.0121276968435,-0.581893599716907,-7.16843580919989,-203.559304967697,-219.470117782629,-155.168538891449,3.53668446956643,3.10234270215494,3.04480084338993,4.10912985589965,19.5289052677259,13.6235108798636
"7",67.513797015612,-26.40716936969,-6.81809279614493,-165.59064602389,3.69979854193006,-28.1161809297543,-20.4434905326001,-1.66017067897836,-7.13288570887139,-240.421978567046,-243.088841978747,-146.887294142365,5.36224801911044,10.5542077924597,3.09893043229015,3.87423294366435,18.0321793012569,13.022628379162
"8",63.788882037078,-26.7745285596228,-7.23646125780503,-161.795022682829,3.69979854193006,-30.2886425435791,-19.2157603733515,-1.55759068909265,-7.59630419288886,-236.289822771255,-244.287985874225,-157.333506858668,4.78805552816041,5.2733706095311,4.5836641901941,3.05758255742833,20.4376357585841,14.1661367023717
"9",69.5721260594332,-26.6304696256242,-7.51782609459833,-160.849540476109,3.69979854193006,-27.6958289582392,-21.5167936724311,-1.11315590021845,-6.8739532838757,-238.00368808505,-246.044429125817,-145.610943731527,6.13168272153159,5.27352431980162,3.07998636794138,3.19216902944395,19.3628389386704,14.6242927898809
"10",50.6438256942848,-28.5126360371514,-6.1381147214778,-155.607138614536,3.69979854193006,-31.8308686735225,-22.5989244357265,-0.627437897979545,-6.35461279041273,-233.323595233946,-233.666122032872,-147.623589849456,6.45662695746875,4.19713099497665,3.71586135752323,3.41042653078333,20.1413966239932,14.9852709205525
"11",71.7236816142311,-26.7119560933245,-6.9539987376932,-162.105658663466,3.69979854193006,-31.1558818007549,-21.8429775909089,-1.76207190429269,-7.48493960221365,-241.88497483148,-243.502396985442,-144.75115374246,8.46743876813228,5.18817258357384,3.15105611080426,3.22710067094035,18.0565512315875,13.3311745689647
