"","C_enrich_ind","C_true_ind","env_water_ind","env_water_tot","H_true_ind","N_enrich_ind","N_true_ind","sd_C","sd_H","sd_N","trophic_lvl"
"1",0.248014725301096,-30.3792640843261,0.519971686973954,0.519971686973954,-256.428276646061,3.19099710318961,-2.0367770610108,1.56026096621747,10.7917657912532,1.55141098626838,1.99989110374598
"2",0.154216678884639,-36.1129284971674,0.519971686973954,0.519971686973954,-315.329943131031,3.18718500643347,-0.0260911634049421,1.53766745355922,9.26784140076036,1.50923653453934,1.99989110374598
"3",0.112626289804218,-28.1819132775923,0.519971686973954,0.519971686973954,-256.630293397502,3.47897128482396,-3.18907678894375,1.58307999179503,10.727065115421,1.47699278086586,1.99989110374598
"4",-0.0498074104571473,-36.7727558393162,0.519971686973954,0.519971686973954,-333.070927330709,3.40496372502078,-2.38584403359988,1.46315561684588,9.41580373138131,1.66870582218783,1.99989110374598
"5",0.543502527997881,-28.2754903389583,0.519971686973954,0.519971686973954,-304.618622806999,3.33484517411443,-3.14195881213627,1.64376785799669,10.4419510777877,1.65878070926731,1.99989110374598
"6",0.604535016874165,-35.3648149250988,0.519971686973954,0.519971686973954,-311.104628737604,3.27905249888731,0.226851501257684,1.57014548213959,9.09546115318616,1.49561541632125,1.99989110374598
"7",0.228133668225014,-28.5116251794703,0.519971686973954,0.519971686973954,-265.738412523427,3.36395075312826,-2.44719662409588,1.6155938602411,8.8825163957652,1.40168630594391,1.99989110374598
"8",0.369969564361312,-28.085064306189,0.519971686973954,0.519971686973954,-330.231827764122,3.34106691161363,-3.22909702698198,1.48600419300342,9.97535135558797,1.54537814574183,1.99989110374598
"9",0.477827341255512,-25.3851864703809,0.519971686973954,0.519971686973954,-321.88490558778,3.33238561164447,-2.26443278629046,1.5822805930719,10.0031958965504,1.52615607688736,1.99989110374598
"10",0.531664563337255,-29.50089274465,0.519971686973954,0.519971686973954,-232.080820968653,3.27022770893443,-1.59972093930814,1.49313909187541,10.515917266519,1.46899958773405,1.99989110374598
