"","215","215","103","103","303","203","403","403","203","203","103","120","120","303","120","220","220","220","220","317","120","318","320","420","418","118","320","317","118","118","118","111","110","410","210","108","308","308","208","408","108","109","00f","00b","00h","00s","00c","107"
"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.263531853841538,0.334635819133461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.101691355575829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",NA,NA,NA,0.132780205617179,NA,NA,NA,NA,NA,NA,NA,NA,0.127345463617017,0.135860851597165,NA,0.511988458075287,NA,NA,NA,NA,0.12659346561127,NA,0.198976743527673,0.096147620562822,NA,NA,0.0770727219867523,NA,NA,NA,0.291631619148231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.449972684364362,0.211985423954738,NA
"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.124853536159934,NA,NA,0.235788385547121,NA,NA,0.0900068638837259,NA,0.25885816415644,NA,0.125246385563312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.640887797301551,0.191045969382153,NA,0.152224335902667,NA,NA,0.177558045949108,NA,NA,NA,0.127160063893342,0.124250509344911,NA,0.207552177774856,0.0947136946664953,NA,NA,0.364798845860196,0.242349421804623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",0.788014028587185,1.19988160151477,0.981098889073333,1.2629953272113,1.80308816846199,1.06736352845919,1.86005173048645,1.14618229526142,0.751495165835112,1.02892844721527,1.1487792387153,1.14129856410466,6.18950940824997,5.41437494204582,0.553106613042293,9.01734789990534,10.7402548956937,8.14863684869971,8.74025867781666,1.07316656834229,3.50123630625326,15.1663468389145,12.1503514798175,7.74770799395927,7.87067111602853,2.06504677222457,8.13919670684958,4.98856155895222,1.76888968358157,1.56559018700198,5.41418825916519,0.477970375684805,1.50114277713384,2.19105073098938,NA,3.71603900461126,7.89032687876644,5.09641922592203,2.88701896847642,3.22960164052548,NA,1.1280206140487,0.773455449514645,2.92104035954148,0.365379335335268,0.735699956780831,0.396575966003864,1.11353780889826
"7",NA,NA,0.452705796504052,1.49355592932494,NA,0.23670115249486,NA,NA,NA,0.804663694749482,0.529539603267836,0.455659252598635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0815993278671557,0.0799767836783467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",NA,0.965777924048053,0.557232407920553,1.94621465780654,1.03928113600303,1.64987635430561,1.78305724311604,1.26107453834783,0.458960348447714,3.39325012118247,1.82317140118283,0.344940519294018,0.962455027168084,1.10466782133208,0.939499392157506,0.661809954775307,0.355720244367806,0.226889504051549,0.245081150643948,NA,0.839998048978036,0.383414303788743,0.775890894632039,0.485533679343481,NA,0.37583790855774,0.530980426670427,0.150932837239909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.159874448360219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",NA,NA,NA,0.221879310940033,NA,NA,NA,NA,NA,0.328540122734893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0419353901596526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",NA,NA,NA,0.252233833954119,NA,NA,NA,NA,NA,NA,NA,0.157507838260335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",NA,NA,0.172572301111674,0.32446745793845,NA,0.181496613062122,NA,NA,NA,NA,0.192757399450596,0.349532447677015,1.20330706000245,1.1912448795027,NA,0.770890512936026,0.832560166124316,1.02448785058483,1.29683872247577,NA,0.542561767562659,2.30067825639797,1.23575391069238,1.19355902569082,1.36161744061205,1.28365549112143,1.07402660947896,0.556842179621357,0.37965810901669,0.923626518385595,1.66728801792955,NA,0.463457430939491,NA,NA,NA,NA,NA,NA,NA,NA,0.482516103849023,NA,NA,NA,NA,NA,0.555416390283022
"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.240295420140716,0.172941466403058,NA,NA,0.134601267194902,0.338498353921686,0.181374154448478,NA,NA,0.52586177450628,0.40783069133867,0.379313110255792,0.613146523168508,0.200824171615545,0.323885120728507,0.145461021820754,NA,NA,NA,1.00509596239242,0.364592408897232,0.376855468858522,NA,NA,NA,NA,NA,NA,NA,NA,0.313065313155136,1.43177984995998,0.269973829128898,0.985899820876401,NA,1.07462352248557
"14",NA,NA,NA,0.13986676779369,NA,NA,NA,NA,NA,NA,NA,0.225440999310139,0.801125946872642,0.610941499533883,NA,0.595409873301515,0.723291217772825,0.380055538706114,0.550511042477522,NA,0.285514763784589,1.20537230119677,0.897289902025698,0.808379463791709,0.89488462845691,0.672048810097633,0.671552356280625,0.339288565792871,0.310178593834076,0.705176887489948,1.52641930066278,NA,0.59451884437457,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.360642686578768,NA,NA,NA,2.60523593370208,NA
"15",NA,NA,0.380115510258121,0.574490355432305,NA,0.178790115954515,0.352583874747754,0.321912468502378,0.397307913224755,0.356571462214197,0.27179839671045,0.600565039913809,1.32176027581176,1.31822326028629,NA,1.84657367053656,0.574674373289528,0.479412367334104,0.933898952597219,NA,1.58977326965895,1.31056265239337,0.826691224042162,0.876436959899443,1.18942980389013,1.29685337385659,0.63584880154064,0.389918616744241,1.30310639354213,0.849708231909733,1.88169275947827,0.265258660275272,1.9081416057216,0.580761805040499,NA,2.8825508412315,NA,1.52121420101488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.130819413145156,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0512526648817725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.969603137788346,NA,0.616285848731007,NA,NA
"17",NA,NA,NA,0.153830189935545,0.592896905727481,0.308558437813245,0.451949794405221,0.577166564584985,0.918432827483782,NA,0.242968440467554,0.236900595131813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01195196874238,NA,0.566001019668713,NA,NA
"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0979155532318022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.222390623734146,0.503930506391123,0.400734003582736,NA,0.306781516267663,0.167988095854602,NA,0.226928721572725,NA,0.275041926349547,0.468542781415086,0.246468261805881,0.285451553599157,NA,0.505737066338255,0.320133088897987,0.23839825740045,NA,0.544203184600963,0.489705159697888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.376568650733586,1.83734486187946,NA,NA,NA,0.787746342807482,NA
"20",22.3188238861302,21.2905690117124,18.8891583910093,21.7442240744864,21.3063527739561,34.5446485741889,28.1066188355192,23.2057508339125,34.8287708417091,20.5471841220275,21.5964097235588,17.3941877185226,25.3101958948789,25.4756596487975,26.2346057977747,26.639771720629,17.1589463005785,20.0900282031195,17.7722482492587,12.7044403932323,23.4349350656478,27.0002550025195,12.469661767822,17.6855436386157,30.1416174905484,24.0182918312002,13.9683912489591,13.3051938036033,19.6706904952949,24.9811841925024,27.0580431351502,23.2435142217468,24.3869252814706,29.5981933491362,38.816660732336,36.3202914892556,45.2789416018944,37.6238745018767,32.6846683963068,35.4396307942992,53.0836117477547,12.7657374196634,9.02997673596354,32.3607229854519,12.9863878432401,20.6665731348632,21.5881235723818,23.3476462226869
"21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.305660068315867,NA,0.650194498537348,NA,NA,0.587456742592232,0.246124663262918,0.262452259320932,NA,NA,0.311015111025682,0.228728224622846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",NA,0.73623836536806,0.470324606327274,0.378344008562613,NA,0.667500283505627,NA,NA,0.418970854768006,0.463095480597966,0.516657290735679,0.566679895574551,1.32604854953228,1.4361290772368,0.388882279060995,0.514455488015184,0.204048370127028,NA,0.632345746134553,NA,0.42136628287027,0.901714042071327,0.251165792498673,1.36400246517244,1.89805222797611,1.74891456458365,0.1568767262629,NA,1.25685001189754,1.27842615681004,1.51140390470984,0.56584897146171,5.13537076925274,1.36901132334851,NA,7.2083633431657,NA,NA,NA,NA,NA,NA,0.795279457226889,NA,0.426866339853957,NA,NA,NA
"23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.318510608967208,NA,NA,NA,0.533958663852489,NA,NA,NA,NA,NA,NA,0.102295189921023,0.144688693053865,NA,NA,0.154438829279875,NA,NA,NA,0.929260253592926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",8.45388182831559,13.6933425759824,3.47710868915823,4.70931358668557,5.9268094707204,7.58423047825479,7.25908350205424,4.63604273975028,2.72422219642694,6.82939310416988,5.43523903458324,6.54485413263146,11.6888188390426,9.0236953958954,6.49815899972446,6.55278607183541,1.62786242358033,1.60141477849105,1.80527458047819,1.88273203724351,3.29017381240225,4.5316340147513,2.95340636557885,6.87695466519184,8.3998134720998,12.1405673527992,3.44703025947418,2.75348472114825,7.01169298501794,15.3361612439359,19.2760244662526,2.7793735730138,4.71512817570179,8.16474450328561,6.58729688429478,4.1231934716417,7.55185875466703,8.5865114796463,4.35231074304433,3.32713336041544,NA,0.912116091771225,0.839843054284995,NA,1.8918663138198,8.31574901265258,1.32756706417325,4.31864914998942
"25",NA,NA,NA,NA,NA,0.411342568058558,0.50435118175256,0.468273360516701,NA,NA,0.448854288032998,0.217689935319425,0.202218737568248,NA,0.698484616968911,0.336451018656467,NA,0.603192271126428,NA,NA,NA,NA,0.124359787501096,0.133792317451211,NA,NA,0.128212090839176,NA,NA,NA,0.463525345823714,8.29720423097973,3.0077766279868,2.45613661250467,NA,NA,NA,NA,NA,NA,NA,NA,2.84456888840063,NA,NA,NA,NA,8.42075452756718
"26",NA,0.300432785293206,0.291061101266555,0.371043526062382,NA,0.406366087874471,NA,NA,NA,NA,NA,0.324872508594179,0.653196678137556,0.656906807796793,NA,0.423852987866113,0.35986603724548,NA,0.239889961665361,0.394074194216848,0.418498549367541,1.36264767263277,0.862729280501462,0.745275050222005,1.00263696903864,0.902690550862548,0.632663242707166,0.540898375399737,0.629676718325862,0.687284122340023,0.894084063609186,0.436941104750527,1.22567668772507,0.629889421742001,NA,NA,NA,NA,NA,NA,NA,0.952631733426616,3.47381001701599,13.0193247982357,NA,NA,NA,NA
"27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.132719573455627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",NA,NA,0.222696173285221,0.261756233626279,NA,0.301828930295442,0.360293351576244,NA,NA,0.458832622096899,NA,0.282015276025415,0.696309791713687,0.745821887805369,0.348677853899685,0.403445034869592,0.257966324461822,0.51899647846334,0.352078570881363,0.84634977915362,0.462591758573436,1.65116603783861,0.867560044977811,0.575657423758413,0.706475187615073,0.997328419558616,0.406054525900451,0.131548407977057,0.551791427993534,0.92782173331358,0.572554004485931,NA,0.441665462799137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",NA,1.18220888003438,0.819572809304638,0.736411850194415,NA,0.414315232277764,0.396402346660057,1.06130123597062,0.52241004735304,0.998345638911613,2.27279587922242,0.67467107896145,NA,NA,0.462923957184943,NA,NA,NA,NA,NA,0.171407568985173,NA,0.0689568848726652,0.129543062011322,NA,NA,NA,0.268858483524508,NA,NA,NA,0.518863956343531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.742218479209031
